코드유형,코드,코드명
BSRP_EPS_TP_CD,3,특수업무수행경비
BSRP_EPS_TP_CD,4,교통비
BSRP_EPS_TP_CD,5,숙박비
BSRP_TP_CD,1,시외
BSRP_TP_CD,2,시내
BSRP_TRNSPRT_MEAN_CD,1,KTX
BSRP_TRNSPRT_MEAN_CD,2,항공
BSRP_TRNSPRT_MEAN_CD,3,선박
BSRP_TRNSPRT_MEAN_CD,4,버스
BSRP_TRNSPRT_MEAN_CD,5,업무용차량
BSRP_TRNSPRT_MEAN_CD,6,개인차량
BSRP_TRNSPRT_MEAN_CD,7,동승
BSRP_XPNS_PAYM_TP_CD,1,선지급
BSRP_XPNS_PAYM_TP_CD,2,후지급
BSRP_XPNS_STEP_CD,1,여비계획
BSRP_XPNS_STEP_CD,2,여비확정
BSRP_XPNS_STEP_CD,3,여비정산
BTC_WRK_RST_CD,10,정상종료
BTC_WRK_RST_CD,20,이상종료
BTC_WRK_STAT_CD,0,작업개시
BTC_WRK_STAT_CD,1,진행중
BTC_WRK_STAT_CD,2,대기중
BTC_WRK_STAT_CD,9,제외
BTC_WRK_STAT_CD,10,정상종료
BTC_WRK_STAT_CD,98,오류분재처리중
BTC_WRK_STAT_CD,99,이상종료
BTC_WRK_TY_CD,B         ,배치
BTC_WRK_TY_CD,O         ,온라인배치
BTCH_ADJ_TGT_CD,N         ,제외조건
BTCH_ADJ_TGT_CD,X         ,적용상병
BTCH_ADJ_TGT_CD,Y         ,적용조건
BTCH_ADJ_TGT_CD,Z         ,제외상병
BTCH_ASGN_CND_TP_CD,1,비급여총금액
BTCH_ASGN_CND_TP_CD,2,영수증개수
BTCH_ASGN_CND_TP_CD,3,입원진료기간
BTSIDE_BTEYE_TP_CD,D         ,양측(안)
BTSIDE_BTEYE_TP_CD,N         ,관계없음
BTSIDE_BTEYE_TP_CD,S         ,단측(안)
BTSIDE_SOPR_SME_DD_TP_CD,1,편측수술
BTSIDE_SOPR_SME_DD_TP_CD,2,양측동일날수술
BTSIDE_SOPR_SME_DD_TP_CD,3,양측다른날수술
BTSIDE_SOPR_SME_DD_TP_CD,4,양측다른날수술_분리
BUDL_CD,1,한방개인정신치료
BUDL_CD,2,자락관법
BUDL_CD,3,한방첩약
BUDL_CD,4,한방정신요법
BUDL_CD,5,전문재활치료료
BUDL_CD,6,추나요법
BUDL_CD,7,결핵균 검사
BUDL_CD,8,조직압의 측정
BUDL_CD,9,동적체평형검사
BUDL_CD,10,수면다원검사
BUDL_CD,11,정밀 안저검사
BUDL_CD,12,세극등 현미경 검사
BUDL_CD,13,안압측정
BUDL_CD,14,고막처치
BUDL_CD,15,인후두소작술
BUDL_CD,16,현미경하중이청소술
BUDL_CD,17,두개강내신경자극기
BUDL_CD,18,반창고부착술
BUDL_CD,19,붕대교환
BUDL_CD,20,도수근력검사
BUDL_CD,21,일상생활동작검사
BUDL_CD,22,수지기능검사
BUDL_CD,23,관절가동범위검사
BUDL_CD,24,신경학적 검사
BUDL_CD,25,견인술
BUDL_CD,26,레이저반흔성형술
BUDL_CD,27,만성질환관리료
BUDL_CD,28,근막동통유발점 주사자극
BUDL_CD,29,신경차단술
BUDL_CD,30,간헐적견인치료
BUDL_CD,31,비자극검사
BUDL_CD,32,초진진찰료
BUDL_CD,33,침술
BUDL_CD,34,부항술
BUDL_CD,35,구술
BUDL_CD,36,도인운동요법
BUDL_CD,40,한방물리요법
BUDL_CD,51,도수치료_도수치료
BUDL_CD,52,교합분석
BUDL_CD,53,측두하악장애분석검사
BUDL_CD,54,기립경사훈련
BUDL_CD,55,만성질환관리료
BUDL_CD,999,"지질, 영양 관련 검사"
BUDL_CD,8888,진동제
BUY_DGAMT_PRS_RST_CD,0,단가변경
BUY_DGAMT_PRS_RST_CD,1,요양기관착오
BUY_DGAMT_PRS_RST_CD,2,공급신고착오
BUY_DGAMT_PRS_RST_CD,3,요양기관미확인
BUY_DGAMT_SPLY_RPY_RST_CD,0,공급업체미확인
BUY_DGAMT_SPLY_RPY_RST_CD,1,공급신고맞음
BUY_DGAMT_SPLY_RPY_RST_CD,2,공급신고착오
BUY_DGAMT_SPLY_RPY_RST_CD,3,기타
BUY_DGAMT_SPLY_RPY_RST_CD,4,공급업체확인불가
BUY_DGAMT_YADM_RPY_RST_CD,0,요양기관미확인
BUY_DGAMT_YADM_RPY_RST_CD,1,공급신고맞음
BUY_DGAMT_YADM_RPY_RST_CD,2,공급신고착오
BUY_DGAMT_YADM_RPY_RST_CD,3,기타
BUY_FIRM_TP_CD,1,수출용
BUY_FIRM_TP_CD,2,기부용
BUY_FIRM_TP_CD,3,군납용
BUY_FIRM_TP_CD,4,개인용
BUY_FIRM_TP_CD,5,요양기관
BUY_FIRM_TP_CD,6,도매업체
BUY_FIRM_TP_CD,7,비매품
BUY_LIST_MCAT_CD,0,0
BUY_NTD_CHC_RST_CD,N         ,반송
BUY_NTD_CHC_RST_CD,X         ,미결
BUY_NTD_CHC_RST_CD,Y         ,완료
BUY_NTD_CHG_RS_CD,1,의료기관 착오신고
BUY_NTD_CHG_RS_CD,2,담당자 착오처리
BUY_NTD_CHG_RS_CD,3,사후 일괄정비
BUY_NTD_CHG_RS_CD,99,기타
BUY_NTD_CHRGP_CHC_RST_CD,A         ,보완
BUY_NTD_CHRGP_CHC_RST_CD,D         ,반영후삭제
BUY_NTD_CHRGP_CHC_RST_CD,N         ,불인정
BUY_NTD_CHRGP_CHC_RST_CD,X         ,미결
BUY_NTD_CHRGP_CHC_RST_CD,Y         ,인정
BUY_NTD_GD_TP_CD,1,전체반송
BUY_NTD_GD_TP_CD,2,안내서
BUY_NTD_GD_TP_CD,3,불인정통보
BUY_NTD_GD_TXT_TP_CD,1,신규코드통보
BUY_NTD_GD_TXT_TP_CD,2,코드확인불가
BUY_NTD_GD_TXT_TP_CD,3,단가산출불가
BUY_NTD_GD_TXT_TP_CD,4,구입량착오
BUY_NTD_GD_TXT_TP_CD,5,제제범위아님
BUY_NTD_GD_TXT_TP_CD,6,기타
BUY_NTD_GD_TY_CD,X         ,전체반송
BUY_NTD_GD_TY_CD,Y         ,안내서
BUY_NTD_GD_TY_CD,Z         ,불인정통보문
BWGT_DCR_TP_CD,0,아니오
BWGT_DCR_TP_CD,1,예
BWGT_MASR_CD,0,미측정
BWGT_MASR_CD,1,측정
BWGT_MNTN_GL_CD,0,없음
BWGT_MNTN_GL_CD,1,현재체중유지
BWGT_MNTN_GL_CD,2,적정체중목표
BWGT_MNTN_GL_YN_CD,0,없음
BWGT_MNTN_GL_YN_CD,1,현재체중유지
BWGT_MNTN_GL_YN_CD,2,적정체중목표
BWGT_RGLN_EDU_YN_CD,0,무
BWGT_RGLN_EDU_YN_CD,1,유
CAE_ASM_RST_CD,11,확실함(Certain)
CAE_ASM_RST_CD,12,상당히 확실함(Probable/Likely)
CAE_ASM_RST_CD,13,가능함(Possible)
CAE_ASM_RST_CD,21,가능성적음(Unlikely)
CAE_ASM_RST_CD,22,평가곤란(Conditional/Unclassfied)
CAE_ASM_RST_CD,23,평가불가(Unassessable/Unclassifiable)
CAE_ASM_RST_CD,98,해당없음(Not applicable)
CAE_RLTN_ETC_TY_CD,1,확실함
CAE_RLTN_ETC_TY_CD,2,상당히 확실함
CAE_RLTN_ETC_TY_CD,3,가능함
CAE_RLTN_ETC_TY_CD,4,가능성 적음
CAE_RLTN_ETC_TY_CD,5,평가곤란
CAE_RLTN_ETC_TY_CD,6,평가불가
CAE_RLTN_ETC_TY_CD,7,해당 없음
CAE_RLTN_MOPR_TY_CD,1,확실함
CAE_RLTN_MOPR_TY_CD,2,상당히 확실함
CAE_RLTN_MOPR_TY_CD,3,가능함
CAE_RLTN_MOPR_TY_CD,4,가능성 적음
CAE_RLTN_MOPR_TY_CD,5,평가 곤란
CAE_RLTN_MOPR_TY_CD,6,평가 불가
CAE_RLTN_MOPR_TY_CD,7,해당 없음
CAE_RLTN_PAT_STAT_TY_CD,1,확실함
CAE_RLTN_PAT_STAT_TY_CD,2,상당히 확실함
CAE_RLTN_PAT_STAT_TY_CD,3,가능함
CAE_RLTN_PAT_STAT_TY_CD,4,가능성 적음
CAE_RLTN_PAT_STAT_TY_CD,5,평가곤란
CAE_RLTN_PAT_STAT_TY_CD,6,평가불가
CAE_RLTN_PAT_STAT_TY_CD,7,해당 없음
CAE_RLTN_TRET_MAT_TY_CD,1,확실함
CAE_RLTN_TRET_MAT_TY_CD,2,상당히 확실함
CAE_RLTN_TRET_MAT_TY_CD,3,가능함
CAE_RLTN_TRET_MAT_TY_CD,4,가능성 적음
CAE_RLTN_TRET_MAT_TY_CD,5,평가곤란
CAE_RLTN_TRET_MAT_TY_CD,6,평가불가
CAE_RLTN_TRET_MAT_TY_CD,7,해당 없음
CALC_ADDC_YN_TP_CD,1,산정
CALC_ADDC_YN_TP_CD,2,가산
CALC_CFR_TP_CD,A         ,유형확인1
CALC_CFR_TP_CD,B         ,유형확인2
CALC_CFR_TP_CD,C         ,유형확인3
CALC_CFR_TP_CD,D         ,유형확인4
CALC_CFR_TP_CD,E         ,SUB-DB확인
CALC_CHRG_TP_CD,1,담당자
CALC_CHRG_TP_CD,2,점검자
CALC_CRTR_PRD_TY_CD,1,염변경
CALC_CRTR_PRD_TY_CD,2,새로운용법용량
CALC_CRTR_PRD_TY_CD,3,복합제기준제품
CALC_CRTR_PRD_TY_CD,4,복합영양수액제
CALC_CRTR_PRD_TY_CD,9,기타
CALC_CRTR_TP_CD,1,고시
CALC_CRTR_TP_CD,2,행정해석
CALC_CRTR_TP_CD,3,약제급여평가위원회
CALC_CRTR_TP_CD,4,월간회의
CALC_ECP_QLF_TP_CD,0,정상
CALC_ECP_QLF_TP_CD,9,취소
CALC_ECP_TP_CD,S1        ,[별표1]외래 진료시 산정특례 대상
CALC_ECP_TP_CD,S2        ,[별표2]가정간호 산정특례 대상
CALC_ECP_TP_CD,S3        ,[별표3]중증질환자 산정특례 대상
CALC_ECP_TP_CD,S4        ,[별표4]희귀질환자 산정특례 대상
CALC_ECP_TP_CD,S5        ,[별표5]국민건강보험법 시행령에 따른 결핵질환의 적용 범위
CALC_ECP_TP_CD,S6        ,[별표6]약국요양급여비용 총액의 본인부담률 산정특례 대상
CALC_ECP_TP_CD,S7        ,[별표4의2]중증난치질환자 산정특례 대상
CALC_ECP_TP_CD,S8        ,[별표2의2]가정형 호스피스 산정특례 대상
CALC_ECP_WRK_TP_CD,C         ,신규
CALC_ECP_WRK_TP_CD,D         ,취소
CALC_ECP_WRK_TP_CD,U         ,변경
CALC_FQ_ADT_TP_CD,1,일투점검
CALC_FQ_ADT_TP_CD,2,총투점검
CALC_FQ_ADT_TP_CD,3,일투/총투점검
CALC_FQ_ADT_TP_CD,4,총횟수점검
CALC_FQ_ADT_TP_CD,5,점검제외
CALC_INFM_CHG_DIV_CD,1,판매예정가변경
CALC_INFM_CHG_DIV_CD,2,판매예정시기변경
CALC_INFM_CHG_DIV_CD,3,제품명변경
CALC_INFM_CHG_DIV_CD,4,품목기준코드변경
CALC_INFM_CHG_DIV_CD,5,규격단위변경
CALC_INFM_CHG_DIV_CD,6,기타정보변경
CALC_ITM_TP_CD,1,연동인하품목
CALC_ITM_TP_CD,2,기준품목
CALC_ITM_TP_CD,3,삭제예정품목
CALC_TGT_DGM_TP_CD,A         ,개량신약복합체
CALC_TGT_DGM_TP_CD,B         ,생물의약품
CALC_TGT_DGM_TP_CD,C         ,희귀의약품
CALC_TGT_DGM_TP_CD,D         ,원료직접생산의약품
CALC_TGT_DGM_TP_CD,E         ,마약
CALC_TGT_DGM_TP_CD,F         ,복합영양수액제
CALC_TGT_DGM_TP_CD,Z         ,해당사항없음
CALC_TGT_ITM_TP_CD,10,동일제제
CALC_TGT_ITM_TP_CD,20,타함량
CALC_TGT_ITM_TP_CD,30,신규복합제
CALC_TGT_ITM_TP_CD,40,자료제출의약품
CALC_TP_CD,1,1:1-가-(1) 기등재제품 68%
CALC_TP_CD,2,2:1-가-(2) 최저가
CALC_TP_CD,3,3:1-가-(2) 최고가의 85%
CALC_TP_CD,4,4:1-가-(3) 최저가의 90%
CALC_TP_CD,5,5:1-가-(4) 자사동일가
CALC_TP_CD,6,5:1-나 함량비교가
CALC_TP_CD,7,7:2-가 함량비교가
CALC_TP_CD,8,8:2-나 함량비교가
CALC_TP_CD,9,9:1-다 복합제
CALC_TP_CD,10,10:1-라 동일가
CALC_TP_CD,11,11:1-마 동일가
CALC_TP_CD,12,12:2-라 판매예정가
CALC_TP_CD,13,13:산정불가
CALC_TP_CD,14,14:기타:직접입력
CALC_TY_CD,1,동일제제
CALC_TY_CD,2,"동일 투여경로, 성분, 제형은 있으나 해당 함량이 없는 경우"
CALL_PRG_CD,10,접수
CALL_PRG_CD,30,처리
CALL_PRG_CD,31,지연
CALL_PRG_CD,40,종결
CALL_PRG_CD,41,환불
CALL_PRG_CD,42,지급
CALL_STSF_CD,1,매우불만
CALL_STSF_CD,2,불만
CALL_STSF_CD,3,보통
CALL_STSF_CD,4,만족
CALL_STSF_CD,5,매우만족
CALL_XPNS_BRDN_MTH_CD,1,발신자부담
CALL_XPNS_BRDN_MTH_CD,2,수신자부담
CALLP_CD,1,원장
CALLP_CD,2,고용의사
CALLP_CD,3,직원
CALLP_RLTN_CD,0,본인
CALLP_RLTN_CD,1,부
CALLP_RLTN_CD,2,모
CALLP_RLTN_CD,3,배우자
CALLP_RLTN_CD,4,기타
CALLP_RLTN_CD,5,자녀
CALLP_TP_CD,1,민원인
CALLP_TP_CD,2,요양기관
CALLP_TP_CD,3,보장기관
CALLP_TP_CD,9,기타
CARD_CNCR_TP_CD,A         ,해지
CARD_CNCR_TP_CD,N         ,미삭제
CARD_CNCR_TP_CD,Y         ,삭제
CARR_ADM_KND_CD,1,자기관
CARR_ADM_KND_CD,2,타기관
CARR_KND_CD,1,감염관리 근무경력
CARR_KND_CD,2,특수병동 근무경력
CARR_KND_CD,3,임상 근무경력
CARR_KND_CD,4,소아청소년 근무경력
CBPREG_ADM_TP_CD,1,인공수정
CBPREG_ADM_TP_CD,2,체외수정
CBPREG_ASG_TY_CD,1,인공수정시술 지정기관
CBPREG_ASG_TY_CD,2,인공 및 체외수정시술 지정기관
CBPREG_ASM_EXS_RS_CD,1,인공수정 시술건수 기준 미만
CBPREG_ASM_EXS_RS_CD,2,체외수정 시술건수 기준 미만
CBPREG_ASM_EXS_RS_CD,3,시술건수 없음
CBPREG_CHBIR_CD,A         ,임신중절
CBPREG_CHBIR_CD,C         ,제왕절개분만
CBPREG_CHBIR_CD,E         ,자궁외임신
CBPREG_CHBIR_CD,N         ,정상분만
CBPREG_EDU_ADM_CD,1,대한배아전문가협회
CBPREG_EDU_ADM_CD,2,대한생식의학회
CBPREG_EDU_ADM_CD,3,대한보조생식학회
CBPREG_EDU_ADM_CD,4,대한가임력보존학회
CBPREG_EDU_ADM_CD,5,대한영남생식내분비연구회
CBPREG_EDU_ADM_CD,6,기타 난임 관련 학술대회 및 연수교육
CBPREG_ENFC_MOPR_TP_CD,1,인공+체외수정시술
CBPREG_ENFC_MOPR_TP_CD,2,체외수정시술만
CBPREG_ENFC_MOPR_TP_CD,3,인공수정시술만
CBPREG_EXM_RST_CD,1,정상
CBPREG_EXM_RST_CD,2,이상
CBPREG_FML_CUZ_CD,1,배란요인
CBPREG_FML_CUZ_CD,2,자궁요인
CBPREG_FML_CUZ_CD,3,난관요인
CBPREG_FML_CUZ_CD,4,복강요인
CBPREG_FML_CUZ_CD,9,원인불명
CBPREG_MALE_CUZ_CD,1,정자농도
CBPREG_MALE_CUZ_CD,2,도관폐쇄
CBPREG_MALE_CUZ_CD,3,운반장애
CBPREG_MALE_CUZ_CD,4,비정상정액
CBPREG_MALE_CUZ_CD,9,원인불명
CBPREG_MOPR_CARR_CD,1,1년미만
CBPREG_MOPR_CARR_CD,2,1년이상 3년미만
CBPREG_MOPR_CARR_CD,3,3년이상
CBPREG_MOPR_TP_CD,1,인공
CBPREG_MOPR_TP_CD,2,체외
CBPREG_PAY_TP_CD,1,급여
CBPREG_PAY_TP_CD,2,선별
CBPREG_RPT_PRS_STAT_CD,1,작성중
CBPREG_RPT_PRS_STAT_CD,2,보완요청
CBPREG_RPT_PRS_STAT_CD,3,제출완료
CBPREG_RPT_PRS_STAT_CD,4,평가완료
CBPREG_RPT_PRS_STAT_DTL_CD,1,작성중
CBPREG_RPT_PRS_STAT_DTL_CD,2,작성완료
CCH_MTH_TY_SYM,0,현장방문
CCH_MTH_TY_SYM,1,교육
CCH_MTH_TY_SYM,2,간담회
CCH_MTH_TY_SYM,3,유선
CCH_MTH_TY_SYM,4,문서
CCH_TY_SYM,0,입원처방미점검
CCH_TY_SYM,1,입원조제미점검
CCH_TY_SYM,2,외래미점검
CCH_TY_SYM,3,점검감소
CCH_TY_SYM,4,신규지정
CCH_TY_SYM,5,의약분업예외약국
CCH_TY_SYM,6,정상점검
CCI_DIV_CD,AOH       ,후천성면역결핍증후군
CCI_DIV_CD,CDRD      ,결합조직병류마티스
CCI_DIV_CD,CHF       ,울혈심부전증
CCI_DIV_CD,CNCR      ,암질환
CCI_DIV_CD,CPD       ,만성폐질환
CCI_DIV_CD,CVD       ,뇌혈관질환
CCI_DIV_CD,DMNT      ,치매
CCI_DIV_CD,DWIC      ,합병증동반당뇨병
CCI_DIV_CD,DWOC      ,합병증미동반당뇨병
CCI_DIV_CD,MLDS      ,경증간질환
CCI_DIV_CD,MSLD      ,중증간질환
CCI_DIV_CD,MTCR      ,전이성암질환
CCI_DIV_CD,MYIN      ,심근경색증
CCI_DIV_CD,PAH       ,하반신편측마비
CCI_DIV_CD,PUD       ,소화성궤양
CCI_DIV_CD,PVD       ,말초동맥질환
CCI_DIV_CD,RNDS      ,신장질환
CCM_SICK_DIV_CD,1,관상동맥질환
CCM_SICK_DIV_CD,2,뇌혈관질환
CCM_SICK_DIV_CD,3,말초동맥질환
CCM_SICK_DIV_CD,4,만성신질환
CCM_SICK_DIV_CD,5,당뇨
CCM_SICK_DIV_CD,6,부정맥
CCM_SICK_DIV_CD,7,갑상선기능항진증
CCS_AP_IDX_TP_CD,0,협심증 없음
CCS_AP_IDX_TP_CD,1,Class I
CCS_AP_IDX_TP_CD,2,Class II
CCS_AP_IDX_TP_CD,3,Class III
CCS_AP_IDX_TP_CD,4,Class IV
CD_CHG_HIST_TP_CD,1,코드변동
CD_CHG_HIST_TP_CD,2,비급여전환
CD_CHG_HIST_TP_CD,3,양도양수
CD_CHG_HIST_TP_CD,4,표준코드
CD_TXT_TP_CD,1, 업체정보
CD_TXT_TP_CD,2,UDI
CDFL_CD,0,심부전이 아닐 경우
CDFL_CD,1,심부전일 경우
CDFL_CPCT_YN_CD,0,무
CDFL_CPCT_YN_CD,1,유
CEDAC_MTG_DATA_CD,1,1.회의자료 제시 안됨
CEDAC_MTG_DATA_CD,2,2.급여
CEDAC_MTG_DATA_CD,3,3.제한급여
CEDAC_MTG_DATA_CD,4,4.비급여
CERT_ATO_LOGIN_FCLT_USE_YN_CD,0,사용
CERT_ATO_LOGIN_FCLT_USE_YN_CD,1,미사용
CERT_FRM_CD,1,ARS인증
CERT_FRM_CD,2,APP인증
CERT_SVR_TP_CD,1,운영서버
CERT_SVR_TP_CD,2,개발서버
CERT_SVR_TP_CD,3,DR서버
CERT_SYS_TP_CD,1,급성기인증
CERT_SYS_TP_CD,2,요양병원인증
CERT_SYS_TP_CD,3,한방병원인증
CERT_SYS_TP_CD,4,치과병원인증
CFDC_FILE_DIV_DTL_CD,1,"확인서,부당명단"
CFDC_FILE_DIV_DTL_CD,2,사실확인서
CFDC_FILE_DIV_DTL_CD,3,예시수진자관련자료
CFDC_FILE_DIV_DTL_CD,4,수진자조회결과기록지
CFDC_FILE_DIV_DTL_CD,5,"진료기록부,진료비영수증"
CFDC_FILE_DIV_DTL_CD,6,각종대장
CFDC_FILE_DIV_DTL_CD,7,인력관련
CFDC_FILE_DIV_DTL_CD,8,"약제,치료재료 관련"
CFDC_FILE_DIV_DTL_CD,9,기타자료
CFDC_FILE_DIV_DTL_CD,10,조사명령서및선정분석표등
CFDC_REQ_DATA_TP_CD,1,서면
CFDC_REQ_DATA_TP_CD,2,전자서류
CFDC_SMIT_PLC_TP_CD,1,미제출지역
CFDC_SMIT_PLC_TP_CD,2,제출지역
CFDC_TP_CD,1,미납확인서
CFDC_TP_CD,2,확인서
CFR_DIAG_NM_CD,1,STEMI
CFR_DIAG_NM_CD,2,NSTEMI
CFR_DIAG_NM_CD,3,ACS
CFR_DIAG_NM_CD,4,stable angina
CFR_DIAG_NM_CD,5,Silent ischemia
CFR_DIAG_NM_CD,6,기타
CFR_IPAT_SICK_TP_CD,E         ,기타(예외상병)
CFR_IPAT_SICK_TP_CD,N         ,해당 상병이 입원당시에 존재하지 않음
CFR_IPAT_SICK_TP_CD,U         ,해당 상병이 입원 당시에 존재하였는지를 결정 할 수 있는 기록이 충분하지 못함
CFR_IPAT_SICK_TP_CD,W         ,해당 상병이 입원 당시에 존재 하였는지를 의료제공자가 임상적으로 결정 할 수 없음
CFR_IPAT_SICK_TP_CD,Y         ,해당 상병이 입원당시에 존재함
CFR_MTH_TP_CD,1,서면
CFR_MTH_TP_CD,2,현지확인
CFR_MTH_TP_CD,3,기타
CGNZ_TEC_TP_CD,0,스스로 일관성 있고 합리적인 의사결정을 함
CGNZ_TEC_TP_CD,1,새로운 상황에서만 의사결정의 어려움이 있음
CGNZ_TEC_TP_CD,2,인식기술이 다소 손상됨
CGNZ_TEC_TP_CD,3,인식기술이 심하게 손상됨
CHBIR_CVIN_SPPL_CD,1,전자파차단앞치마
CHBIR_CVIN_SPPL_CD,2,발받침대
CHBIR_CVIN_SPPL_CD,3,도넛쿠션
CHBIR_CVIN_SPPL_CD,4,임부복대
CHBIR_CVIN_SPPL_CD,5,손목보호대
CHBIR_CVIN_SPPL_CD,99,전체
CHC_ADM_STC_TRM_TP_CD,1,기준년월
CHC_ADM_STC_TRM_TP_CD,2,최근3갠월
CHC_ADM_STC_TRM_TP_CD,3,기준년도
CHC_ADM_STC_TRM_TP_CD,4,총누적
CHC_BIZ_TP_CD,1,재심접수단계구분코드점검
CHC_BIZ_TP_CD,2,담당자마감점검
CHC_BIZ_TP_CD,3,중복심사점검
CHC_BIZ_TP_CD,4,진료내역조정부재점검
CHC_BIZ_TP_CD,5,재심접수단계오류점검
CHC_BIZ_TP_CD,6,재심이상조정내역부재점검
CHC_BIZ_TP_CD,7,회신문중복
CHC_CD_TP_CD,1,줄번호메시지
CHC_CD_TP_CD,2,점검명칭
CHC_CD_TP_CD,3,코드유형
CHC_CD_TP_CD,4,조정메시지
CHC_CRTR_MGMT_GSUM_TP_CD,1,총투여일수집계
CHC_CRTR_MGMT_GSUM_TP_CD,2,총사용량집계
CHC_CRTR_TP_CD,1,로직
CHC_CRTR_TP_CD,2,관련근거
CHC_CRTR_UNI_CD_KND_CD,1,분류코드
CHC_CRTR_UNI_CD_KND_CD,2,상병기호
CHC_CRTR_UNI_CD_KND_CD,3,특정내역코드
CHC_CRTR_UNI_CD_KND_CD,4,일반명
CHC_CRTR_UNI_TY_CD,1,수가
CHC_CRTR_UNI_TY_CD,3,약가
CHC_CRTR_UNI_TY_CD,8,치료재료
CHC_CRTR_UNI_TY_CD,A         ,한방수가
CHC_CRTR_UNI_TY_CD,C         ,한방약가
CHC_CRTR_UNI_TY_CD,K         ,상병기호
CHC_CRTR_UNI_TY_CD,L         ,특정내역
CHC_CRTR_UNI_TY_CD,M         ,약제 일반명
CHC_CRTR_UNI_TY_CD,N         ,약효분류번호
CHC_EDU_TGT_PRCTP_RLTN_CD,0,부모
CHC_EDU_TGT_PRCTP_RLTN_CD,1,자식
CHC_EDU_TGT_PRCTP_RLTN_CD,2,"형제, 자매"
CHC_EDU_TGT_PRCTP_RLTN_CD,3,친척
CHC_EDU_TGT_PRCTP_RLTN_CD,4,간병인
CHC_EDU_TGT_PRCTP_RLTN_CD,5,기타
CHC_EDU_TGT_TY_CD,0,환자
CHC_EDU_TGT_TY_CD,1,환자 및 보호자
CHC_FLD_CD,1,진료내역
CHC_FLD_CD,2,처방내역
CHC_FLD_CD,3,명일련
CHC_FLD_CD,4,한방
CHC_FLD_CD,5,약국
CHC_ITE_STAT_CD,1,준수
CHC_ITE_STAT_CD,2,미준수
CHC_ITE_STAT_CD,3,해당없음
CHC_NCT_SEFT_CD,A3        ,"전신마취/호흡계(후두경련,호흡장애,폐렴 등)"
CHC_NCT_SEFT_CD,A4        ,전신마취/과민반응
CHC_NCT_SEFT_CD,B1        ,"척추마취/중주신경계(경련,마비,의식장애 등)"
CHC_NCT_SEFT_CD,B2        ,"척추마취/순환계(부정맥,저혈압,심장정지 등)"
CHC_NCT_SEFT_CD,B4        ,척추마취/과민반응
CHC_NCT_SEFT_CD,B6        ,척추마취/ 기타 합병증
CHC_NCT_SEFT_CD,C1        ,"기타 국소마취/중추신경계(경련,마비,의식장애 등)"
CHC_NCT_SEFT_CD,C2        ,"기타 국소마취/순환계(부정맥,저혈압,심장정지 등)"
CHC_REQ_PTH_TP_CD,C         ,DUR점검 시 요청
CHC_REQ_PTH_TP_CD,N         ,감염병 전문을 통해 요청
CHC_RNG_TP_CD,1,병용
CHC_RNG_TP_CD,2,"병용,기간"
CHC_RNG_TP_CD,3,"병용,연령,성별"
CHC_RST_GRD_GRP_CD,1,경구 및 외용제
CHC_RST_GRD_GRP_CD,2,주사제
CHC_RST_TP_CD,1,미점검
CHC_RST_TP_CD,2,보류
CHC_RST_TP_CD,3,완료(정상)
CHC_RST_TP_CD,4,완료(비정상)
CHC_STAT_CD,0,점검안함
CHC_STAT_CD,1,임시저장
CHC_STAT_CD,2,보완요청
CHC_STAT_CD,3,부적정
CHC_STAT_CD,4,적정
CHC_STEP_TP_CD,1,포탈(심사반영)
CHC_STEP_TP_CD,2,서면등록
CHC_STEP_TP_CD,3,사후점검
CHC_TGT_CD,10,일반상병
CHC_TGT_CD,20,치매검사
CHC_TGT_CD,30,당뇨검사
CHC_TGT_CD,31,당뇨검사1
CHC_TGT_CD,32,당뇨검사2
CHC_TGT_CD,33,당뇨검사3
CHC_TGT_CD,34,당뇨검사4
CHC_TGT_CD,40,천식검사
CHC_TGT_CD,50,만성폐쇄성폐질환
CHC_TGT_CD,60,주2회초과
CHC_TGT_CD,61,주2회초과_안저검사
CHC_TGT_CD,62,주2회초과_세극등현미경검사
CHC_TGT_CD,63,주2회초과_각막생체염색하_세극등현미경검사
CHC_TGT_CD,64,주2회초과_상기도_증기흡입치료
CHC_TGT_CZITM_CD,1,공통
CHC_TGT_CZITM_CD,2,수가 및 준용
CHC_TGT_CZITM_CD,3,수가
CHC_TGT_CZITM_CD,4,보험등재약
CHC_TGT_CZITM_CD,5,약가
CHC_TGT_CZITM_CD,6,수입원료조제제제약
CHC_TGT_CZITM_CD,7,치료재료
CHC_TGT_CZITM_CD,8,공상명세서
CHC_TGT_CZITM_CD,9,수탁기관
CHC_TGT_CZITM_CD,10,처방내역
CHC_TGT_CZITM_CD,11,"CD, TD"
CHC_TGT_CZITM_CD,12,TE
CHC_TGT_CZITM_CD,13,직접조제
CHC_TGT_CZITM_CD,14,처방조제
CHC_TGT_CZITM_CD,15,기타
CHC_TGT_TP_CD,1,심평원
CHC_TGT_TP_CD,2,심평원 및 지자체
CHC_TGT_TP_CD,3,지자체
CHC_TP_CD,1,1차점검
CHC_TP_CD,2,2차점검
CHC_TP_CD,3,3차점검
CHC_VRBL_TP_CD,1,테이블
CHC_VRBL_TP_CD,2,메뉴얼
CHG_AF_DIV_CD,M0075610  ,제대육아종소작술
CHG_AF_DIV_CD,M0076750  ,약물저류관장[관장제포함]
